run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_linear_weight_norm
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0291_balanced_c200_seed52_trainseed5,random_sc_n6_m20_seed3__mask0291_balanced_c200_seed52_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0291_balanced_c200_seed52,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0291_balanced_c200_seed52,balanced,52,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,16,17.75,19,0.03169014084507049,recomputed,40,40.0,40,0.0,16,17.75,19,0.03169014084507049,recomputed,19,15.979828864138684,3.2306161145788415,180.80711989819167,3.708661164917443,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,81.22,80.5,82.0,82.0,65.35,3.0,82.4,78.8,15.238642692565918,6,20,4,4,20,200,16,17.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed1,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,balanced,59,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,19,15.979828864138684,3.2306161145788415,182.91943981721482,3.013256862234664,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,85.74,81.9,77.5,80.0,69.05,5.5,85.2,81.2,15.632004976272583,6,20,4,4,20,200,18,21.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed2,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,balanced,59,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,19,15.979828864138684,3.2306161145788415,182.91943981721482,3.013256862234664,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,79.46,77.6,75.0,80.0,67.1,3.5,76.8,75.8,15.434820652008057,6,20,4,4,20,200,18,21.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed3,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,balanced,59,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,19,15.979828864138684,3.2306161145788415,182.91943981721482,3.013256862234664,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,83.6,82.6,83.5,83.5,68.45,2.5,83.8,77.4,15.531043529510498,6,20,4,4,20,200,18,21.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed4,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed4,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,balanced,59,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,19,15.979828864138684,3.2306161145788415,182.91943981721482,3.013256862234664,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,73.28,75.2,71.0,72.5,61.7,5.5,71.4,71.4,15.575087547302246,6,20,4,4,20,200,18,21.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed5,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0298_balanced_c200_seed59,balanced,59,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,40,40.0,40,0.0,18,21.5,27,0.08139534883720922,recomputed,19,15.979828864138684,3.2306161145788415,182.91943981721482,3.013256862234664,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,81.12,82.1,79.5,81.5,67.75,2.0,79.8,79.0,16.568469524383545,6,20,4,4,20,200,18,21.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,entry_random,1,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.898610432389079,3.550238802485176,180.06923952747567,4.429446361756867,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,96.16,95.0,94.0,96.5,83.65,6.0,96.2,94.2,15.181206703186035,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,entry_random,1,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.898610432389079,3.550238802485176,180.06923952747567,4.429446361756867,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,74.3,72.4,73.5,75.5,66.15,2.0,73.8,68.4,15.173861265182495,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,entry_random,1,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.898610432389079,3.550238802485176,180.06923952747567,4.429446361756867,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,93.24,91.5,89.0,92.5,75.3,3.5,91.6,91.8,15.222768783569336,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,entry_random,1,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.898610432389079,3.550238802485176,180.06923952747567,4.429446361756867,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,72.3,72.4,67.5,67.5,59.6,5.0,67.4,66.6,17.62278413772583,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0000_entry_random_c200_seed1,entry_random,1,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.898610432389079,3.550238802485176,180.06923952747567,4.429446361756867,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,82.62,79.4,76.5,79.5,68.35,3.5,79.4,82.0,21.989659309387207,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed1,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed1,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,entry_random,5,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.14949999999999997,0.09299999999999997,160,200,40,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,19,15.898610432389079,3.550238802485176,182.0681290082298,2.8945845897352487,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,87.42,85.4,84.5,85.5,71.95,5.0,84.8,85.4,16.81575584411621,6,20,4,4,20,200,20,21.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed2,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed2,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,entry_random,5,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.14949999999999997,0.09299999999999997,160,200,40,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,19,15.898610432389079,3.550238802485176,182.0681290082298,2.8945845897352487,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,63.62,66.1,56.5,60.0,56.05,1.5,65.4,60.0,17.776859521865845,6,20,4,4,20,200,20,21.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,entry_random,5,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.14949999999999997,0.09299999999999997,160,200,40,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,19,15.898610432389079,3.550238802485176,182.0681290082298,2.8945845897352487,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,91.28,91.0,85.0,87.0,73.5,4.0,88.0,88.6,14.88628101348877,6,20,4,4,20,200,20,21.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed4,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed4,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,entry_random,5,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.14949999999999997,0.09299999999999997,160,200,40,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,19,15.898610432389079,3.550238802485176,182.0681290082298,2.8945845897352487,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,78.62,80.5,75.0,75.5,63.15,5.0,77.4,74.8,14.84220552444458,6,20,4,4,20,200,20,21.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed5,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5_trainseed5,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0004_entry_random_c200_seed5,entry_random,5,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.14949999999999997,0.09299999999999997,160,200,40,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,36,38.0,40,0.019736842105263053,20,21.25,22,0.020588235294117574,recomputed,19,15.898610432389079,3.550238802485176,182.0681290082298,2.8945845897352487,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,62.34,59.4,60.5,60.5,53.75,2.5,62.0,62.2,14.926615715026855,6,20,4,4,20,200,20,21.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed1,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed1,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,entry_random,21,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,179.10944450319698,5.552894911299917,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,80.72,81.2,78.5,79.0,68.85,2.5,77.4,78.2,14.800200462341309,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed2,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed2,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,entry_random,21,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,179.10944450319698,5.552894911299917,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,71.72,69.9,68.5,72.5,61.25,2.5,68.2,65.4,14.755828857421875,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,entry_random,21,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,179.10944450319698,5.552894911299917,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,91.56,89.3,88.0,88.0,75.8,4.0,85.2,86.6,14.450921058654785,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed4,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed4,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,entry_random,21,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,179.10944450319698,5.552894911299917,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,83.7,83.5,81.5,81.5,69.0,5.0,84.6,83.0,14.495074987411499,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed5,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21_trainseed5,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0020_entry_random_c200_seed21,entry_random,21,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,179.10944450319698,5.552894911299917,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,68.32,62.8,65.0,68.5,58.45,2.0,66.6,68.0,14.50778317451477,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48_trainseed1,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48_trainseed1,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48,entry_random,48,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.10099999999999998,0.10450000000000004,160,200,40,34,36.5,41,0.041095890410958846,17,19.0,20,0.03289473684210531,recomputed,34,36.5,41,0.041095890410958846,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,180.7760473627872,3.532698464466627,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,73.98,71.9,70.0,76.5,67.75,3.0,70.8,74.2,14.748009204864502,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48_trainseed2,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48_trainseed2,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0047_entry_random_c200_seed48,entry_random,48,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.10099999999999998,0.10450000000000004,160,200,40,34,36.5,41,0.041095890410958846,17,19.0,20,0.03289473684210531,recomputed,34,36.5,41,0.041095890410958846,17,19.0,20,0.03289473684210531,recomputed,19,15.898610432389079,3.550238802485176,180.7760473627872,3.532698464466627,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,69.36,66.6,74.0,74.0,62.05,4.0,68.4,66.2,26.392332792282104,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
