idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
188,0,g0188_random_sc_seed93,random_sc,random_sc,93,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0188_random_sc_seed93.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.705675369744796,3.401901747721722,0.5317217663493077,0.1333333333333333,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
189,0,g0189_random_sc_seed94,random_sc,random_sc,94,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0189_random_sc_seed94.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.53330574998823,3.9538384425918514,0.5970189196755994,0.32835820895522394,0.21268656716417933,0.0,1.45,0.33333333333333337,0.4249182927993988,67,1.8260748027008264
190,0,g0190_random_sc_seed95,random_sc,random_sc,95,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0190_random_sc_seed95.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.146927961154278,4.777468688916751,0.6791978494109358,0.3294117647058823,0.22222222222222254,0.0,1.45,0.33333333333333337,0.4249182927993988,51,1.7075701760979363
191,0,g0191_random_sc_seed96,random_sc,random_sc,96,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0191_random_sc_seed96.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.01655951398318,3.31221916580842,0.5201190658399228,0.1333333333333333,0.1245210727969348,0.0,1.4,0.2041241452319315,0.2041241452319315,87,1.9395192526186185
192,0,g0192_hub_spoke_seed1,hub_spoke,hub_spoke,1,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0192_hub_spoke_seed1.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.183100010528362,5.6634845494538,0.7530837200499048,0.28800000000000003,0.21416666666666684,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
193,0,g0193_hub_spoke_seed2,hub_spoke,hub_spoke,2,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0193_hub_spoke_seed2.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.322462160504301,6.093366879062202,0.7848573276001694,0.32000000000000006,0.2333333333333334,0.0,1.4,0.5000000000000001,0.5000000000000001,45,1.6532125137753437
194,0,g0194_hub_spoke_seed3,hub_spoke,hub_spoke,3,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0194_hub_spoke_seed3.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744547,5.439370562266812,0.7355486465455796,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
195,0,g0195_hub_spoke_seed4,hub_spoke,hub_spoke,4,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0195_hub_spoke_seed4.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.222159158075725,4.3270000420313846,0.6361868994173511,0.22399999999999998,0.22583333333333333,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
196,0,g0196_hub_spoke_seed5,hub_spoke,hub_spoke,5,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0196_hub_spoke_seed5.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.406265005137449,4.3213719105839035,0.635621644641189,0.32000000000000006,0.20833333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
197,0,g0197_hub_spoke_seed6,hub_spoke,hub_spoke,6,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0197_hub_spoke_seed6.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.405312268969565,5.458141445627191,0.7370447860534484,0.3466666666666667,0.2055555555555557,0.0,1.4,0.5000000000000001,0.4249182927993988,60,1.7781512503836436
198,0,g0198_hub_spoke_seed7,hub_spoke,hub_spoke,7,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0198_hub_spoke_seed7.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.47898166368402,4.919919823361962,0.691958025418743,0.29333333333333345,0.21388888888888902,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
199,0,g0199_hub_spoke_seed8,hub_spoke,hub_spoke,8,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0199_hub_spoke_seed8.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.222159158075728,4.327000042031387,0.6361868994173514,0.22399999999999998,0.22583333333333333,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
200,0,g0200_hub_spoke_seed9,hub_spoke,hub_spoke,9,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0200_hub_spoke_seed9.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.183100010528365,5.663484549453799,0.7530837200499046,0.28800000000000003,0.21416666666666684,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
201,0,g0201_hub_spoke_seed10,hub_spoke,hub_spoke,10,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0201_hub_spoke_seed10.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.295356868703463,4.988756055844919,0.6979922679819439,0.24,0.1777777777777778,0.0,1.4,0.5000000000000001,0.3333333333333334,60,1.7781512503836436
202,0,g0202_hub_spoke_seed11,hub_spoke,hub_spoke,11,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0202_hub_spoke_seed11.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.406265005137449,4.3213719105839035,0.635621644641189,0.32000000000000006,0.20833333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
203,0,g0203_hub_spoke_seed12,hub_spoke,hub_spoke,12,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0203_hub_spoke_seed12.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.153790417401444,6.193700516296113,0.7919502021081979,0.1777777777777778,0.21851851851851833,0.0,1.4,0.4249182927993988,0.4249182927993988,45,1.6532125137753437
204,0,g0204_hub_spoke_seed13,hub_spoke,hub_spoke,13,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0204_hub_spoke_seed13.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744543,5.439370562266813,0.7355486465455797,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
205,0,g0205_hub_spoke_seed14,hub_spoke,hub_spoke,14,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0205_hub_spoke_seed14.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744543,5.439370562266811,0.7355486465455796,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
206,0,g0206_hub_spoke_seed15,hub_spoke,hub_spoke,15,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0206_hub_spoke_seed15.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.222159158075725,4.327000042031388,0.6361868994173514,0.22399999999999998,0.22583333333333333,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
207,0,g0207_hub_spoke_seed16,hub_spoke,hub_spoke,16,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0207_hub_spoke_seed16.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.953330826440388,3.2804614879880885,0.5159349435862501,0.0,0.23958333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,40,1.6020599913279625
208,0,g0208_hub_spoke_seed17,hub_spoke,hub_spoke,17,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0208_hub_spoke_seed17.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.149970512291091,3.294124166052374,0.5177399650872502,0.09777777777777774,0.2388888888888896,0.0,1.4,0.4249182927993988,0.4249182927993988,45,1.6532125137753437
209,0,g0209_hub_spoke_seed18,hub_spoke,hub_spoke,18,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0209_hub_spoke_seed18.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.597667821733568,4.393730689161139,0.6428334336050513,0.13714285714285723,0.17440476190476217,0.0,1.4,0.4249182927993988,0.3333333333333334,70,1.845098040014257
210,0,g0210_hub_spoke_seed19,hub_spoke,hub_spoke,19,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0210_hub_spoke_seed19.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.406265005137449,4.321371910583905,0.6356216446411891,0.32000000000000006,0.20833333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
211,0,g0211_hub_spoke_seed20,hub_spoke,hub_spoke,20,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0211_hub_spoke_seed20.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.222159158075725,4.327000042031387,0.6361868994173514,0.22399999999999998,0.22583333333333333,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
212,0,g0212_hub_spoke_seed21,hub_spoke,hub_spoke,21,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0212_hub_spoke_seed21.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.33654218317834,4.713261635314999,0.6733215483146495,0.19999999999999996,0.17986111111111125,0.0,1.4,0.4249182927993988,0.3333333333333334,60,1.7781512503836436
213,0,g0213_hub_spoke_seed22,hub_spoke,hub_spoke,22,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0213_hub_spoke_seed22.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.33654218317834,4.713261635314997,0.6733215483146493,0.19999999999999996,0.17986111111111125,0.0,1.4,0.4249182927993988,0.3333333333333334,60,1.7781512503836436
214,0,g0214_hub_spoke_seed23,hub_spoke,hub_spoke,23,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0214_hub_spoke_seed23.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.253943317815391,4.5793321246702545,0.6608021426936361,0.22399999999999998,0.22666666666666657,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
215,0,g0215_hub_spoke_seed24,hub_spoke,hub_spoke,24,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0215_hub_spoke_seed24.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.253943317815391,4.579332124670258,0.6608021426936365,0.22399999999999998,0.22666666666666657,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
216,0,g0216_hub_spoke_seed25,hub_spoke,hub_spoke,25,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0216_hub_spoke_seed25.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.597667821733568,4.39373068916114,0.6428334336050514,0.13714285714285723,0.17440476190476217,0.0,1.4,0.4249182927993988,0.3333333333333334,70,1.845098040014257
217,0,g0217_hub_spoke_seed26,hub_spoke,hub_spoke,26,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0217_hub_spoke_seed26.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744547,5.439370562266811,0.7355486465455796,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
218,0,g0218_hub_spoke_seed27,hub_spoke,hub_spoke,27,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0218_hub_spoke_seed27.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.295356868703463,4.988756055844922,0.6979922679819441,0.24,0.1777777777777778,0.0,1.4,0.5000000000000001,0.3333333333333334,60,1.7781512503836436
219,0,g0219_hub_spoke_seed28,hub_spoke,hub_spoke,28,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0219_hub_spoke_seed28.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.597667821733568,4.39373068916114,0.6428334336050514,0.13714285714285723,0.17440476190476217,0.0,1.4,0.4249182927993988,0.3333333333333334,70,1.845098040014257
220,0,g0220_hub_spoke_seed29,hub_spoke,hub_spoke,29,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0220_hub_spoke_seed29.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.405312268969565,5.458141445627192,0.7370447860534485,0.3466666666666667,0.2055555555555557,0.0,1.4,0.5000000000000001,0.4249182927993988,60,1.7781512503836436
221,0,g0221_hub_spoke_seed30,hub_spoke,hub_spoke,30,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0221_hub_spoke_seed30.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.857821750990955,3.080225623011458,0.48858252924072587,0.0,0.1777777777777778,0.0,1.4,0.3333333333333334,0.3333333333333334,45,1.6532125137753437
222,0,g0222_hub_spoke_seed31,hub_spoke,hub_spoke,31,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0222_hub_spoke_seed31.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.458457371357415,3.7060501800161103,0.5689112953813028,0.17454545454545456,0.22196969696969715,0.0,1.4,0.3333333333333334,0.4249182927993988,55,1.7403626894942439
223,0,g0223_hub_spoke_seed32,hub_spoke,hub_spoke,32,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0223_hub_spoke_seed32.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.0516507274993,4.164749596964098,0.6195888948362274,0.28,0.2583333333333335,0.0,1.4,0.4249182927993988,0.5000000000000001,40,1.6020599913279625
224,0,g0224_hub_spoke_seed33,hub_spoke,hub_spoke,33,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0224_hub_spoke_seed33.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.322462160504298,6.09336687906221,0.7848573276001699,0.32000000000000006,0.2333333333333334,0.0,1.4,0.5000000000000001,0.5000000000000001,45,1.6532125137753437
225,0,g0225_hub_spoke_seed34,hub_spoke,hub_spoke,34,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0225_hub_spoke_seed34.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.33654218317834,4.713261635314995,0.6733215483146492,0.19999999999999996,0.17986111111111125,0.0,1.4,0.4249182927993988,0.3333333333333334,60,1.7781512503836436
226,0,g0226_hub_spoke_seed35,hub_spoke,hub_spoke,35,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0226_hub_spoke_seed35.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744547,5.439370562266813,0.7355486465455797,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
227,0,g0227_hub_spoke_seed36,hub_spoke,hub_spoke,36,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0227_hub_spoke_seed36.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.597667821733568,4.393730689161139,0.6428334336050513,0.13714285714285723,0.17440476190476217,0.0,1.4,0.4249182927993988,0.3333333333333334,70,1.845098040014257
228,0,g0228_hub_spoke_seed37,hub_spoke,hub_spoke,37,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0228_hub_spoke_seed37.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.222159158075725,4.327000042031388,0.6361868994173514,0.22399999999999998,0.22583333333333333,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
229,0,g0229_hub_spoke_seed38,hub_spoke,hub_spoke,38,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0229_hub_spoke_seed38.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.33654218317834,4.713261635314995,0.6733215483146492,0.19999999999999996,0.17986111111111125,0.0,1.4,0.4249182927993988,0.3333333333333334,60,1.7781512503836436
230,0,g0230_hub_spoke_seed39,hub_spoke,hub_spoke,39,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0230_hub_spoke_seed39.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.288584038855598,4.813821778405583,0.6824900073997939,0.2533333333333334,0.1791666666666667,0.0,1.4,0.5651941652604391,0.3333333333333334,60,1.7781512503836436
231,0,g0231_hub_spoke_seed40,hub_spoke,hub_spoke,40,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0231_hub_spoke_seed40.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.47898166368402,4.9199198233619565,0.6919580254187425,0.29333333333333345,0.21388888888888902,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
232,0,g0232_hub_spoke_seed41,hub_spoke,hub_spoke,41,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0232_hub_spoke_seed41.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.406265005137449,4.321371910583903,0.6356216446411889,0.32000000000000006,0.20833333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
233,0,g0233_hub_spoke_seed42,hub_spoke,hub_spoke,42,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0233_hub_spoke_seed42.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.360261921744547,5.439370562266812,0.7355486465455796,0.3866666666666667,0.19583333333333353,0.0,1.4,0.5651941652604391,0.4249182927993988,60,1.7781512503836436
234,0,g0234_hub_spoke_seed43,hub_spoke,hub_spoke,43,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0234_hub_spoke_seed43.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.47898166368402,4.919919823361959,0.6919580254187427,0.29333333333333345,0.21388888888888902,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
235,0,g0235_hub_spoke_seed44,hub_spoke,hub_spoke,44,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0235_hub_spoke_seed44.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.406265005137449,4.3213719105839035,0.635621644641189,0.32000000000000006,0.20833333333333348,0.0,1.4,0.4249182927993988,0.4249182927993988,60,1.7781512503836436
236,0,g0236_hub_spoke_seed45,hub_spoke,hub_spoke,45,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0236_hub_spoke_seed45.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.405312268969562,5.458141445627186,0.7370447860534479,0.3466666666666667,0.2055555555555557,0.0,1.4,0.5000000000000001,0.4249182927993988,60,1.7781512503836436
237,0,g0237_hub_spoke_seed46,hub_spoke,hub_spoke,46,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0237_hub_spoke_seed46.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.149970512291091,3.2941241660523723,0.51773996508725,0.09777777777777774,0.2388888888888896,0.0,1.4,0.4249182927993988,0.4249182927993988,45,1.6532125137753437
238,0,g0238_hub_spoke_seed47,hub_spoke,hub_spoke,47,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0238_hub_spoke_seed47.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.05647172397303,4.76106053848143,0.6777037037096029,0.18666666666666676,0.22222222222222232,0.0,1.4,0.5000000000000001,0.4249182927993988,45,1.6532125137753437
239,0,g0239_hub_spoke_seed48,hub_spoke,hub_spoke,48,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0239_hub_spoke_seed48.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.05647172397303,4.761060538481433,0.6777037037096032,0.18666666666666676,0.22222222222222232,0.0,1.4,0.5000000000000001,0.4249182927993988,45,1.6532125137753437
240,0,g0240_hub_spoke_seed49,hub_spoke,hub_spoke,49,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0240_hub_spoke_seed49.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.183100010528365,5.663484549453798,0.7530837200499046,0.28800000000000003,0.21416666666666684,0.0,1.4,0.4249182927993988,0.4249182927993988,50,1.6989700043360187
241,0,g0241_hub_spoke_seed50,hub_spoke,hub_spoke,50,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0241_hub_spoke_seed50.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.458457371357415,3.7060501800161076,0.5689112953813025,0.17454545454545456,0.22196969696969715,0.0,1.4,0.3333333333333334,0.4249182927993988,55,1.7403626894942439
